step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
177,0,0.440146,0.000000,0.661995,5.48e-05,0.3318,0.05,
178,0,0.432984,0.000000,0.660842,5.51e-05,0.2292,0.05,
179,0,0.431897,0.000000,0.676971,5.54e-05,0.2713,0.05,
180,0,0.434130,0.000000,0.625755,5.57e-05,0.1879,0.05,
181,0,0.441520,0.000000,0.664047,5.60e-05,0.2345,0.05,
182,0,0.434106,0.000000,0.635380,5.63e-05,0.2717,0.05,
183,0,0.430016,0.000000,0.617005,5.66e-05,0.1889,0.05,
184,0,0.433334,0.000000,0.712965,5.69e-05,0.3739,0.03,
185,0,0.441923,0.000000,0.709862,5.72e-05,0.3523,0.05,
186,0,0.443229,0.000000,0.702472,5.75e-05,0.3122,0.06,
187,0,0.442279,0.000000,0.679027,5.78e-05,0.2658,0.06,
188,0,0.436980,0.000000,0.684186,5.82e-05,0.5536,0.06,
189,0,0.421132,0.000000,0.707077,5.85e-05,0.2838,0.05,
190,0,0.426475,0.000000,0.735417,5.88e-05,0.1965,0.05,
191,0,0.430166,0.000000,0.686824,5.91e-05,0.2741,0.05,
192,0,0.441330,0.000000,0.680902,5.94e-05,0.1773,0.05,
193,0,0.428530,0.000000,0.705803,5.97e-05,0.2373,0.05,
194,0,0.428670,0.000000,0.684524,6.00e-05,0.2653,0.05,
195,0,0.429091,0.000000,0.663780,6.03e-05,0.1564,0.05,
196,0,0.435332,0.000000,0.676244,6.06e-05,0.1997,0.05,
197,0,0.438176,0.000000,0.674656,6.09e-05,0.1738,0.05,
198,0,0.433893,0.000000,0.684260,6.12e-05,0.2968,0.05,
199,0,0.428361,0.000000,0.674671,6.15e-05,0.2631,0.05,
200,0,0.437955,0.000000,0.723699,6.18e-05,0.2835,0.05,
201,0,0.430826,0.000000,0.660389,6.22e-05,0.2478,0.05,
202,0,0.426932,0.000000,0.658427,6.25e-05,0.2041,0.05,
203,0,0.430994,0.000000,0.665542,6.28e-05,0.3918,0.05,
204,0,0.430251,0.000000,0.749014,6.31e-05,0.2961,0.05,
205,0,0.424297,0.000000,0.683745,6.34e-05,0.4706,0.05,
206,0,0.432578,0.000000,0.713614,6.37e-05,0.2395,0.05,
207,0,0.429923,0.000000,0.715086,6.40e-05,0.2479,0.05,
208,0,0.433918,0.000000,0.691533,6.43e-05,0.1617,0.06,
209,0,0.424344,0.000000,0.666137,6.46e-05,0.3221,0.05,
210,0,0.419428,0.000000,0.639857,6.49e-05,0.2054,0.05,
211,0,0.424830,0.000000,0.632104,6.52e-05,0.3316,0.05,
212,0,0.430690,0.000000,0.661436,6.55e-05,0.2318,0.05,
213,0,0.423429,0.000000,0.645165,6.58e-05,0.1436,0.05,
214,0,0.428783,0.000000,0.638658,6.62e-05,0.2442,0.05,
215,0,0.419422,0.000000,0.678165,6.65e-05,0.2731,0.05,
216,0,0.427118,0.000000,0.692583,6.68e-05,0.3347,0.05,
217,0,0.430000,0.000000,0.683110,6.71e-05,0.2580,0.05,
218,0,0.427951,0.000000,0.654400,6.74e-05,0.2123,0.05,
219,0,0.441631,0.000000,0.650496,6.77e-05,0.2030,0.05,
220,0,0.435133,0.000000,0.651917,6.80e-05,0.1688,0.05,
221,0,0.438691,0.000000,0.651620,6.83e-05,0.2645,0.05,
222,0,0.434519,0.000000,0.661047,6.86e-05,0.3318,0.05,
223,0,0.442525,0.000000,0.642987,6.89e-05,0.1693,0.06,
224,0,0.445093,0.000000,0.656320,6.92e-05,0.2214,0.05,
225,0,0.436169,0.000000,0.640748,6.95e-05,0.1858,0.05,
226,0,0.437284,0.000000,0.630196,6.98e-05,0.2849,0.05,
227,0,0.436800,0.000000,0.642534,7.02e-05,0.2592,0.05,
228,0,0.433357,0.000000,0.669343,7.05e-05,0.2596,0.05,
229,0,0.438272,0.000000,0.670252,7.08e-05,0.3430,0.06,
230,0,0.442645,0.000000,0.652206,7.11e-05,0.2377,0.06,
231,0,0.435543,0.000000,0.697360,7.14e-05,0.3010,0.05,
232,0,0.430851,0.000000,0.908211,7.17e-05,0.3449,0.05,
233,0,0.437095,0.000000,0.694850,7.20e-05,0.4635,0.05,
234,0,0.430856,0.000000,0.682271,7.23e-05,0.3009,0.05,
