step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
382,1,0.457554,0.000000,0.651216,1.28e-05,0.1432,0.04,
383,1,0.463557,0.000000,0.637120,1.26e-05,0.1573,0.04,
384,1,0.457237,0.000000,0.650648,1.23e-05,0.1004,0.04,
385,1,0.458673,0.000000,0.602225,1.21e-05,0.0914,0.04,
386,1,0.452753,0.000000,0.588830,1.18e-05,0.0916,0.04,
387,1,0.449877,0.000000,0.604712,1.16e-05,0.0872,0.04,
388,1,0.460292,0.000000,0.622613,1.14e-05,0.1180,0.04,
389,1,0.458367,0.000000,0.643570,1.11e-05,0.2166,0.04,
390,1,0.452091,0.000000,0.618336,1.09e-05,0.1183,0.04,
391,1,0.459707,0.000000,0.624360,1.07e-05,0.0986,0.04,
392,1,0.465241,0.000000,0.688230,1.04e-05,0.1332,0.04,
393,1,0.453302,0.000000,0.625234,1.02e-05,0.1586,0.04,
394,1,0.460061,0.000000,0.622041,1.00e-05,0.1200,0.04,
395,1,0.460433,0.000000,0.640994,1.00e-05,0.1203,0.04,
396,1,0.462007,0.000000,0.638677,1.00e-05,0.1660,0.04,
397,1,0.470298,0.000000,0.655469,1.00e-05,0.1468,0.04,
398,1,0.441425,0.000000,0.642419,1.00e-05,0.1433,0.04,
399,1,0.448713,0.000000,0.626804,1.00e-05,0.1768,0.04,
400,1,0.463157,0.000000,0.653216,1.00e-05,0.1140,0.04,
401,1,0.484521,0.000000,0.643401,1.00e-05,0.1183,0.04,
402,1,0.461713,0.000000,0.663433,1.00e-05,0.1502,0.04,
403,1,0.454760,0.000000,0.649402,1.00e-05,0.1690,0.04,
404,1,0.453466,0.000000,0.598968,1.00e-05,0.1128,0.04,
405,1,0.464340,0.000000,0.628336,1.00e-05,0.1554,0.04,
406,1,0.460660,0.000000,0.664823,1.00e-05,0.1604,0.04,
407,1,0.452459,0.000000,0.719559,1.00e-05,0.1251,0.04,
408,1,0.472375,0.000000,0.791195,1.00e-05,0.1248,0.04,
409,1,0.465924,0.000000,0.666608,1.00e-05,0.1260,0.04,
410,1,0.466394,0.000000,0.631523,1.00e-05,0.1230,0.04,
411,1,0.482569,0.000000,0.657993,1.00e-05,0.1150,0.04,
412,1,0.469369,0.000000,0.674275,1.00e-05,0.0999,0.04,
413,1,0.460637,0.000000,0.650701,1.00e-05,0.1197,0.04,
414,1,0.466202,0.000000,0.638766,1.00e-05,0.1299,0.04,
415,1,0.456097,0.000000,0.616658,1.00e-05,0.1735,0.04,
416,1,0.456430,0.000000,0.599792,1.00e-05,0.1768,0.04,
417,1,0.448998,0.000000,0.595492,1.00e-05,0.1932,0.04,
418,1,0.455511,0.000000,0.600777,1.00e-05,0.2197,0.04,
419,1,0.460164,0.000000,0.625438,1.00e-05,0.1542,0.04,
420,1,0.452451,0.000000,0.607023,1.00e-05,0.1863,0.04,
421,1,0.458022,0.000000,0.633390,1.00e-05,0.1353,0.04,
422,1,0.467984,0.000000,0.667282,1.00e-05,0.2162,0.04,
423,1,0.445975,0.000000,0.581024,1.00e-05,0.3175,0.04,
424,1,0.461118,0.000000,0.641981,1.00e-05,0.1402,0.04,
425,1,0.465223,0.000000,0.659808,1.00e-05,0.2936,0.04,
426,1,0.464509,0.000000,0.651416,1.00e-05,0.1237,0.04,
427,1,0.456511,0.000000,0.608568,1.00e-05,0.1162,0.04,
428,1,0.467432,0.000000,0.635906,1.00e-05,0.2321,0.04,
429,1,0.451461,0.000000,0.571862,1.00e-05,0.1064,0.04,
430,1,0.462905,0.000000,0.674524,1.00e-05,0.1591,0.04,
431,1,0.451346,0.000000,0.616592,1.00e-05,0.2045,0.04,
432,1,0.457383,0.000000,0.630891,1.00e-05,0.1574,0.04,
433,1,0.468377,0.000000,0.694050,1.00e-05,0.1240,0.04,
434,1,0.460936,0.000000,0.651566,1.00e-05,0.1646,0.04,
435,1,0.461024,0.000000,0.618796,1.00e-05,0.1284,0.04,
436,1,0.467128,0.000000,0.626203,1.00e-05,0.1462,0.04,
437,1,0.462044,0.000000,0.638884,1.00e-05,0.1260,0.04,
438,1,0.456156,0.000000,0.654573,1.00e-05,0.1381,0.04,
439,1,0.435842,0.000000,0.659140,1.00e-05,0.3475,0.09,
440,1,0.454519,0.000000,0.619493,1.00e-05,0.1342,0.05,
441,1,0.455025,0.000000,0.625991,1.00e-05,0.1010,0.04,
442,1,0.465527,0.000000,0.598038,1.00e-05,0.1320,0.04,
443,1,0.466421,0.000000,0.662192,1.00e-05,0.1305,0.04,
444,1,0.462408,0.000000,0.620335,1.00e-05,0.0939,0.04,
445,1,0.465033,0.000000,0.611688,1.00e-05,0.1788,0.04,
446,1,0.446608,0.000000,0.607172,1.00e-05,0.1137,0.04,
447,1,0.460250,0.000000,0.644834,1.00e-05,0.0948,0.04,
448,1,0.450810,0.000000,0.631744,1.00e-05,0.2214,0.04,
449,1,0.455003,0.000000,0.633927,1.00e-05,0.1148,0.04,
450,1,0.452999,0.000000,0.580287,1.00e-05,0.0968,0.04,
451,1,0.450426,0.000000,0.620489,1.00e-05,0.1848,0.04,
452,1,0.459021,0.000000,0.650217,1.00e-05,0.1206,0.04,
453,1,0.457799,0.000000,0.638417,1.00e-05,0.1361,0.04,
454,1,0.452521,0.000000,0.614905,1.00e-05,0.1030,0.04,
455,1,0.452463,0.000000,0.624062,1.00e-05,0.1248,0.04,
456,1,0.445819,0.000000,0.600410,1.00e-05,0.1413,0.04,
457,1,0.453350,0.000000,0.583111,1.00e-05,0.1004,0.04,
458,1,0.454404,0.000000,0.615188,1.00e-05,0.1499,0.04,
459,1,0.456493,0.000000,0.624953,1.00e-05,0.1665,0.04,
460,1,0.453671,0.000000,0.614899,1.00e-05,0.1399,0.04,
461,1,0.454607,0.000000,0.620148,1.00e-05,0.1743,0.04,
462,1,0.454582,0.000000,0.626248,1.00e-05,0.1482,0.04,
463,1,0.445927,0.000000,0.622784,1.00e-05,0.1027,0.04,
464,1,0.441159,0.000000,0.744839,1.00e-05,0.1346,0.04,
465,1,0.457764,0.000000,0.623945,1.00e-05,0.1952,0.04,
466,1,0.445576,0.000000,0.615277,1.00e-05,0.1183,0.04,
467,1,0.453010,0.000000,0.655881,1.00e-05,0.1382,0.04,
468,1,0.459703,0.000000,0.631769,1.00e-05,0.1164,0.04,
469,1,0.462527,0.000000,0.630916,1.00e-05,0.1113,0.04,
470,1,0.466417,0.000000,0.632086,1.00e-05,0.1707,0.04,
471,1,0.452496,0.000000,0.617581,1.00e-05,0.1111,0.04,
472,1,0.456055,0.000000,0.641082,1.00e-05,0.1354,0.04,
473,1,0.462751,0.000000,0.627952,1.00e-05,0.1379,0.04,
474,1,0.458614,0.000000,0.624284,1.00e-05,0.1490,0.04,
475,1,0.455476,0.000000,0.643492,1.00e-05,0.1034,0.04,
476,1,0.455235,0.000000,0.617433,1.00e-05,0.1027,0.04,
477,1,0.459394,0.000000,0.659288,1.00e-05,0.1258,0.04,
478,1,0.450057,0.000000,0.616279,1.00e-05,0.1153,0.04,
479,1,0.452115,0.000000,0.613227,1.00e-05,0.1376,0.04,
479,1,,,,,,,0.458970
480,1,0.450942,0.000000,0.654153,1.00e-05,0.1482,0.00,
481,1,0.466768,0.000000,0.671146,1.00e-05,0.1044,0.04,
