step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
182,0,0.422798,0.000000,0.678050,7.98e-05,0.1913,0.01,
183,0,0.414892,0.000000,0.655408,7.95e-05,0.2234,0.01,
184,0,0.422987,0.000000,0.647881,7.92e-05,0.2668,0.01,
185,0,0.434153,0.000000,0.643292,7.89e-05,0.1483,0.01,
186,0,0.428598,0.000000,0.654515,7.86e-05,0.1977,0.01,
187,0,0.430705,0.000000,0.756068,7.83e-05,0.2707,0.01,
188,0,0.424523,0.000000,0.679947,7.80e-05,0.2044,0.02,
189,0,0.430766,0.000000,0.618400,7.77e-05,0.2252,0.02,
190,0,0.427604,0.000000,0.679504,7.74e-05,0.3328,0.02,
171,0,0.442386,0.000000,0.687602,8.30e-05,0.2067,0.01,
172,0,0.433843,0.000000,0.685143,8.27e-05,0.2165,0.01,
173,0,0.428581,0.000000,0.666951,8.24e-05,0.2097,0.01,
174,0,0.437330,0.000000,0.664331,8.22e-05,0.1936,0.01,
175,0,0.430369,0.000000,0.638497,8.19e-05,0.1461,0.01,
176,0,0.434826,0.000000,0.642805,8.16e-05,0.1515,0.01,
177,0,0.437181,0.000000,0.641970,8.13e-05,0.1332,0.01,
178,0,0.432146,0.000000,0.637695,8.10e-05,0.1398,0.01,
179,0,0.427814,0.000000,0.668349,8.07e-05,0.2523,0.01,
180,0,0.424465,0.000000,0.702434,8.04e-05,0.2002,0.01,
191,0,0.438836,0.000000,0.680839,7.71e-05,0.2436,0.02,
192,0,0.433810,0.000000,0.607051,7.68e-05,0.1956,0.02,
193,0,0.440916,0.000000,0.662347,7.65e-05,0.2760,0.01,
194,0,0.426523,0.000000,0.640886,7.62e-05,0.2563,0.02,
195,0,0.422335,0.000000,0.598194,7.58e-05,0.1859,0.02,
196,0,0.408220,0.000000,0.700958,7.55e-05,0.2201,0.02,
197,0,0.423403,0.000000,0.642059,7.52e-05,0.3875,0.02,
198,0,0.416498,0.000000,0.635425,7.49e-05,0.2529,0.01,
199,0,0.426660,0.000000,0.657270,7.46e-05,0.6809,0.01,
200,0,0.432158,0.000000,0.644989,7.42e-05,0.1381,0.01,
181,0,0.427943,0.000000,0.640542,8.01e-05,0.2073,0.01,
182,0,0.418929,0.000000,0.636002,7.98e-05,0.1779,0.01,
183,0,0.415616,0.000000,0.672525,7.95e-05,0.1841,0.01,
184,0,0.422047,0.000000,0.689565,7.92e-05,0.1867,0.01,
185,0,0.426611,0.000000,0.735698,7.89e-05,0.1940,0.01,
186,0,0.427036,0.000000,0.672239,7.86e-05,0.3154,0.01,
187,0,0.433614,0.000000,0.664300,7.83e-05,0.2781,0.01,
