step,stage,loss_jepa,loss_masked,loss_context,loss_infonce,loss_tcc,uw_w_jepa,uw_w_infonce,uw_w_tcc,lr,grad_norm
132,stage1_layout,0.409472,0.308031,0.202882,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4208
133,stage1_layout,0.412780,0.308667,0.208227,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4038
134,stage1_layout,0.411436,0.306987,0.208899,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4070
135,stage1_layout,0.411774,0.307668,0.208213,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.7017
136,stage1_layout,0.421803,0.316847,0.209911,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5294
137,stage1_layout,0.412151,0.309043,0.206217,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5019
138,stage1_layout,0.416412,0.313056,0.206710,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5318
139,stage1_layout,0.415163,0.310613,0.209100,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4863
140,stage1_layout,0.405567,0.303604,0.203927,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3989
141,stage1_layout,0.406752,0.303950,0.205604,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4261
142,stage1_layout,0.421622,0.316198,0.210847,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4729
143,stage1_layout,0.405624,0.302231,0.206786,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5353
144,stage1_layout,0.403092,0.301259,0.203665,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5453
145,stage1_layout,0.415889,0.313108,0.205563,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5967
146,stage1_layout,0.408827,0.305412,0.206830,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4414
147,stage1_layout,0.418197,0.311368,0.213658,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3345
148,stage1_layout,0.416649,0.313676,0.205947,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4722
149,stage1_layout,0.409881,0.307958,0.203845,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.6277
150,stage1_layout,0.414932,0.311713,0.206437,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5577
151,stage1_layout,0.411336,0.308684,0.205305,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4709
152,stage1_layout,0.409761,0.306561,0.206400,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3487
